Temperature_C,Heart_Rate_BPM,Vomiting,Diarrhea,Lethargy,Pain_Vocalization,Pale_Gums,Seizure,Abdominal_Distension,Urgency_Level
39.4,94,1,0,1,0,0,0,0,1
39.1,84,0,1,1,0,0,0,0,0
38.0,84,0,0,0,0,0,0,0,0
38.2,134,1,0,1,0,0,0,0,1
37.9,111,0,1,1,0,0,0,0,0
38.0,105,0,0,0,0,0,0,0,0
39.4,102,0,1,1,0,0,0,0,0
36.7,144,1,0,0,0,1,0,0,2
38.3,83,0,0,1,0,1,0,1,2
38.6,82,0,1,0,0,0,0,0,0
39.9,99,0,1,1,0,0,0,0,1
38.0,79,0,0,0,0,0,0,0,0
38.0,101,0,1,1,0,0,0,0,0
38.4,132,1,0,0,0,0,0,0,0
39.3,154,0,1,1,0,0,0,0,0
39.0,59,0,0,1,0,0,0,0,0
40.8,89,0,0,0,0,0,0,0,2
39.0,92,0,0,1,0,0,0,0,0
37.3,133,0,0,1,0,0,0,0,0
39.4,115,0,0,0,0,0,0,0,0
38.2,76,0,1,0,0,0,0,0,0
40.4,65,0,0,0,0,0,0,0,1
37.9,100,1,0,1,0,0,0,0,1
37.6,93,0,0,1,0,0,0,0,0
38.2,113,1,1,0,0,0,0,0,1
38.0,72,0,1,1,0,0,0,0,0
38.7,100,0,0,1,0,0,1,0,2
38.3,110,1,0,0,0,0,0,0,0
38.5,120,0,0,1,0,0,0,0,0
37.7,112,0,0,1,0,0,0,0,0
40.0,123,0,0,1,0,0,0,0,1
39.0,121,0,0,0,0,0,0,0,0
39.5,117,1,0,0,0,0,0,0,0
38.3,68,1,0,0,0,0,0,0,0
39.3,72,0,1,0,0,0,0,0,0
37.8,113,0,0,0,0,0,0,0,0
38.6,157,0,0,1,0,0,0,0,0
38.5,132,1,0,0,0,0,0,0,0
37.9,85,0,0,0,0,0,0,0,0
39.0,67,1,0,0,0,0,0,0,0
39.2,110,0,1,0,0,0,0,0,0
39.7,117,0,0,1,0,0,0,0,0
38.9,140,0,0,0,0,0,0,0,0
39.1,115,0,0,1,0,0,0,0,0
39.1,90,0,0,1,1,0,0,0,1
38.5,67,0,0,1,0,0,0,0,0
37.0,100,0,0,1,0,0,0,0,0
38.4,86,0,0,1,0,0,0,0,0
39.1,77,0,0,0,0,0,0,0,0
38.5,96,0,1,0,1,0,0,0,1
38.8,129,0,0,0,0,0,0,0,0
36.9,74,0,0,1,0,0,0,0,2
39.9,41,0,0,0,0,0,0,0,1
38.2,100,0,0,1,0,0,0,0,0
38.9,110,0,0,0,0,1,0,0,2
38.3,151,1,0,0,0,0,0,0,0
37.6,114,1,0,1,0,0,0,0,1
37.7,117,0,0,0,0,0,0,0,0
38.0,112,1,0,0,0,0,0,0,0
39.2,95,0,1,0,0,0,0,0,0
39.2,111,0,0,0,0,0,0,0,0
38.3,108,0,0,1,1,0,0,0,1
39.1,83,0,0,0,0,0,0,0,0
37.9,142,0,0,1,0,1,0,1,2
36.9,99,0,0,0,1,0,0,0,2
38.6,137,1,0,1,0,0,0,0,1
38.4,81,0,0,0,0,0,0,0,0
38.4,96,0,0,0,1,0,0,0,1
39.8,110,0,0,1,0,0,0,0,1
38.5,91,0,0,0,0,0,0,0,0
39.4,83,0,0,1,0,0,0,0,0
38.8,126,0,0,0,0,0,0,0,0
37.3,58,1,0,1,0,0,0,0,1
39.3,65,0,0,0,0,1,0,0,2
37.9,139,0,1,1,0,0,0,1,2
38.0,77,1,1,1,0,0,0,0,1
38.3,69,0,0,0,0,0,0,0,0
37.0,97,0,1,1,0,0,0,0,0
38.0,124,0,0,0,1,0,0,0,1
39.6,101,0,0,1,0,0,0,0,0
38.9,169,0,0,0,0,0,0,0,1
37.5,112,0,0,0,0,0,0,0,0
37.6,84,0,0,1,1,0,0,0,1
39.3,140,0,0,1,0,0,0,0,0
39.3,101,0,0,0,0,1,0,0,2
39.7,80,0,1,1,0,0,0,0,0
39.9,75,0,1,1,0,0,0,0,1
37.4,82,0,0,1,0,0,0,0,0
38.4,100,1,1,1,0,0,0,0,1
38.3,78,1,0,0,0,0,0,0,0
38.5,108,0,0,0,0,0,0,0,0
37.4,149,1,0,0,0,0,0,0,0
38.8,92,1,0,1,1,0,0,0,1
38.4,52,0,0,0,0,0,0,0,0
38.5,79,1,1,1,0,0,0,0,1
38.9,104,0,1,0,0,0,0,0,0
37.7,67,0,1,1,0,0,0,1,2
39.0,78,0,0,1,0,0,0,0,0
39.5,86,0,0,0,0,0,0,0,0
39.4,148,0,1,0,0,0,0,0,0
39.1,111,0,0,1,0,0,0,0,0
40.1,134,0,0,0,0,0,0,0,1
38.1,124,0,1,1,0,0,0,0,0
38.2,129,0,0,0,0,0,0,0,0
38.1,128,1,1,1,0,0,0,0,1
39.1,150,0,0,0,0,0,0,0,0
39.9,85,0,1,1,0,0,0,0,1
37.8,130,0,0,0,0,0,0,0,0
38.9,124,1,0,0,1,0,0,0,1
37.7,112,0,0,1,0,0,0,0,0
38.3,82,0,0,1,0,0,0,0,0
37.8,98,0,0,1,0,0,0,0,0
39.2,127,1,1,0,0,0,0,0,1
38.2,124,1,0,0,0,0,0,0,0
38.4,98,0,0,0,0,0,0,0,0
38.6,92,0,0,1,0,0,0,0,0
36.9,105,0,0,1,1,0,0,0,2
38.4,99,0,0,0,0,0,0,0,0
38.6,100,0,0,1,0,0,0,0,0
39.3,91,1,0,0,0,0,0,0,0
38.7,92,1,0,1,0,0,0,1,2
38.4,56,0,1,0,0,0,0,0,0
36.8,81,0,0,0,0,0,0,0,2
38.4,68,0,0,0,0,0,0,0,0
40.0,124,1,0,0,0,0,0,0,1
37.9,111,0,0,1,0,0,0,0,0
38.9,77,1,1,0,0,0,0,0,1
37.9,68,0,0,0,0,0,0,0,0
39.5,133,0,0,0,0,0,0,0,0
38.8,88,0,0,0,1,0,0,0,1
37.3,80,1,0,0,0,0,1,0,2
37.6,73,0,0,1,0,0,0,0,0
38.1,88,1,0,1,0,0,0,0,1
37.6,113,0,1,1,0,0,0,0,0
40.0,91,0,1,1,0,0,0,0,1
38.3,129,0,0,1,0,1,0,1,2
38.7,131,0,1,1,0,0,0,0,0
38.6,90,0,0,0,0,0,0,0,0
40.3,113,0,0,0,0,0,0,0,1
37.5,110,0,1,0,0,0,0,0,0
38.8,100,0,0,1,0,0,0,0,0
38.9,69,0,0,1,0,0,0,0,0
39.7,91,1,1,1,0,0,0,0,1
37.0,108,0,0,1,0,0,0,0,0
39.0,50,0,0,1,1,0,0,0,1
37.3,104,0,1,0,0,1,0,0,2
37.7,105,0,0,0,0,0,0,0,0
38.3,74,0,1,0,1,0,0,0,1
38.5,130,0,0,0,0,1,0,0,2
36.8,144,0,0,0,0,0,0,0,2
38.4,117,0,0,1,0,0,0,0,0
38.1,121,0,0,1,0,0,0,0,0
39.3,101,0,0,0,0,0,0,0,0
38.7,93,0,0,1,0,0,0,0,0
40.3,81,0,1,1,0,0,0,0,1
37.7,87,0,0,1,0,0,0,0,0
39.4,74,1,0,0,0,0,0,0,0
39.7,120,0,0,0,0,0,0,0,0
38.5,126,0,0,0,1,0,0,0,1
38.9,85,0,0,1,0,0,0,0,0
39.2,113,0,0,1,0,1,0,0,2
38.1,141,0,0,0,0,0,0,0,0
39.1,107,1,0,1,0,0,0,0,1
38.6,122,0,0,1,0,0,0,0,0
38.9,133,1,0,1,0,0,0,0,1
37.3,97,0,0,0,0,0,0,0,0
38.4,115,1,1,0,0,0,0,0,1
40.0,75,1,0,0,0,0,0,0,1
37.9,74,0,1,0,0,0,0,0,0
38.1,94,0,1,0,0,0,0,0,0
38.6,80,0,0,0,0,0,0,0,0
38.9,91,0,1,1,0,0,0,0,0
39.1,85,0,0,0,0,0,0,0,0
39.5,129,0,1,0,0,1,0,0,2
38.5,79,0,0,1,0,0,0,0,0
39.1,65,0,0,1,0,0,0,0,0
39.3,138,1,0,1,0,0,0,0,1
39.1,102,0,0,1,0,0,0,0,0
39.3,99,0,0,0,0,0,0,0,0
37.6,81,0,0,1,0,0,0,0,0
39.5,100,0,1,0,0,0,0,0,0
38.9,79,0,0,1,0,0,0,0,0
39.6,87,0,0,1,0,0,0,0,0
38.2,107,1,0,1,0,0,0,0,1
39.4,98,0,0,0,0,0,0,0,0
39.9,112,0,1,0,1,0,0,0,1
38.6,126,1,0,1,0,0,0,0,1
39.8,80,0,0,1,0,0,0,0,1
38.4,88,0,0,0,0,0,0,0,0
37.8,120,0,0,1,0,0,0,0,0
39.8,114,0,0,0,0,1,1,0,2
38.2,99,1,0,1,0,0,0,0,1
37.5,114,0,0,0,0,0,0,0,0
37.0,127,0,0,1,0,0,0,0,0
38.9,73,0,0,0,0,0,0,0,0
38.5,103,0,0,0,0,0,0,0,0
38.6,69,0,0,0,0,0,0,0,0
38.2,119,0,1,1,0,0,0,0,0
38.1,137,0,0,1,0,0,0,0,0
37.8,96,1,0,1,0,0,0,0,1
39.4,129,0,1,0,0,0,0,0,0
39.7,82,0,0,0,0,0,0,0,0
39.2,86,0,0,0,0,0,0,0,0
38.2,77,0,0,0,0,0,0,0,0
39.7,115,0,0,1,0,0,0,0,0
39.1,105,0,0,1,0,0,0,0,0
39.4,78,1,1,0,0,0,0,0,1
38.6,70,0,1,1,1,0,0,0,1
39.9,89,0,0,1,0,0,0,0,1
36.6,116,0,0,0,0,0,0,0,2
39.1,82,1,1,1,1,0,0,0,1
38.3,116,0,0,0,0,0,0,0,0
37.6,99,0,1,0,0,0,0,1,2
37.4,99,0,0,1,0,0,0,0,0
39.0,117,0,0,1,0,0,0,0,0
37.3,102,0,0,0,1,0,0,0,1
38.2,59,0,0,1,1,0,0,0,1
37.8,63,0,0,0,0,0,0,0,0
38.1,80,0,1,0,0,0,0,0,0
39.0,86,0,0,0,1,0,0,0,1
39.4,95,0,0,0,0,0,0,0,0
39.6,102,0,0,0,0,0,0,0,0
40.1,122,1,0,1,0,0,0,0,1
37.6,162,0,0,1,0,0,0,0,1
39.3,94,0,0,0,0,0,0,0,0
38.0,107,1,0,0,0,0,0,0,0
38.3,97,0,1,0,0,0,0,0,0
38.6,128,0,0,1,0,0,0,0,0
37.7,90,0,0,0,0,0,0,0,0
38.2,112,0,0,0,0,0,0,0,0
38.5,102,0,0,1,0,0,0,0,0
38.0,56,0,0,0,0,0,0,0,0
38.4,119,1,1,1,0,0,0,0,1
37.1,81,1,1,0,0,0,0,0,1
38.2,98,0,0,0,0,0,0,0,0
39.6,157,0,0,1,0,0,0,0,0
38.0,89,0,0,1,0,0,0,0,0
37.9,133,0,0,1,0,0,0,0,0
38.0,79,0,1,1,0,0,0,0,0
38.9,89,0,0,0,0,0,0,0,0
38.0,72,0,0,0,0,0,0,0,0
39.3,102,0,0,0,0,0,0,0,0
39.2,97,0,0,1,0,0,0,0,0
39.9,40,0,1,1,0,0,0,0,1
38.4,65,0,1,1,0,0,0,0,0
37.6,131,0,1,1,0,0,0,0,0
38.0,83,1,0,1,0,0,0,0,1
40.3,107,0,0,0,0,0,0,0,1
37.8,62,1,1,0,0,0,0,0,1
40.4,124,1,0,0,0,0,0,0,1
39.8,90,0,0,0,0,0,0,0,1
38.8,76,0,1,0,0,0,0,0,0
40.6,86,1,1,0,0,1,0,0,2
39.9,97,0,0,1,0,0,0,0,1
37.5,24,0,0,1,0,0,0,0,0
38.7,110,0,0,1,1,0,0,0,1
38.8,103,1,1,0,0,0,0,0,1
38.6,65,0,1,1,0,0,0,0,0
40.4,85,0,0,1,0,0,0,0,1
38.0,112,1,0,0,0,0,0,0,0
39.3,86,0,0,1,0,0,0,0,0
39.0,102,0,1,0,0,0,0,0,0
38.3,48,1,0,0,0,0,0,0,0
39.2,102,0,0,0,0,0,0,0,0
38.8,22,0,0,0,0,0,0,0,0
39.7,159,0,0,1,0,0,0,0,0
37.1,165,0,0,0,1,1,0,0,2
37.7,114,1,1,0,0,0,0,0,1
37.8,106,0,0,0,0,0,0,0,0
38.7,106,0,0,0,0,0,0,0,0
38.6,77,1,1,0,1,0,0,0,1
38.9,103,1,0,0,1,0,0,0,1
38.5,68,0,0,1,0,0,0,0,0
39.8,94,0,0,0,0,0,0,0,1
38.7,98,0,0,0,0,0,0,0,0
39.4,56,0,0,1,0,0,0,0,0
40.3,89,1,0,0,0,0,0,0,1
39.8,150,0,0,0,1,0,0,0,1
39.5,90,0,0,0,0,0,0,0,0
39.4,108,0,0,0,0,0,0,0,0
38.9,109,0,0,0,0,0,0,0,0
37.8,105,0,0,1,0,0,0,0,0
38.6,114,0,0,0,0,0,1,0,2
37.9,57,0,0,1,0,0,0,0,0
37.6,112,0,0,0,0,1,0,0,2
37.7,112,0,1,1,0,0,0,0,0
37.9,89,1,1,1,1,1,0,0,2
38.5,81,0,0,0,0,0,0,0,0
38.3,88,0,0,1,0,1,0,0,2
38.1,115,0,0,0,0,0,0,0,0
38.4,58,0,0,0,0,0,0,0,0
38.0,106,0,0,0,1,0,0,0,1
38.2,118,0,0,1,0,0,0,0,0
39.7,106,0,1,1,1,0,0,0,1
39.8,77,0,1,1,1,0,0,0,1
39.8,133,0,0,1,0,0,0,0,1
39.8,95,0,0,0,1,0,0,0,1
37.5,99,0,0,1,0,0,0,0,0
39.6,97,0,0,0,0,0,0,0,0
37.1,115,0,0,1,0,0,0,0,0
38.0,111,0,0,0,1,0,0,0,1
37.6,97,0,1,1,1,0,0,0,1
38.2,137,0,0,1,0,0,0,0,0
39.0,96,1,1,0,0,0,0,0,1
37.6,107,0,0,0,0,0,0,0,0
38.6,110,0,0,1,0,0,0,0,0
39.1,110,0,0,0,0,0,0,0,0
37.9,115,1,1,0,0,0,0,0,1
37.1,99,0,1,1,0,0,0,0,0
38.3,84,0,1,1,1,0,0,0,1
39.6,111,0,0,1,0,0,0,0,0
39.0,95,0,0,1,0,0,0,0,0
37.6,90,1,0,1,1,1,0,0,2
38.2,102,0,1,0,0,1,0,0,2
39.0,69,0,0,0,0,0,0,0,0
37.6,95,0,0,1,0,0,0,0,0
37.9,82,1,1,1,0,0,0,0,1
37.6,40,1,0,0,0,0,0,0,0
38.4,133,0,1,1,0,0,0,0,0
37.7,88,0,0,0,0,0,0,0,0
38.2,76,1,1,0,0,0,0,0,1
39.3,88,0,0,0,0,0,0,0,0
37.8,121,1,0,0,0,0,0,0,0
37.2,84,0,0,0,0,0,0,0,0
37.2,65,1,0,0,0,0,0,0,0
38.0,78,0,0,0,0,0,1,0,2
38.2,96,1,0,0,0,0,0,0,0
40.8,116,1,0,1,0,0,0,0,2
39.7,102,0,1,1,0,0,0,0,0
39.4,152,1,0,0,0,0,0,0,0
38.8,78,0,0,1,0,0,0,0,0
38.9,103,0,0,0,0,0,0,0,0
38.2,96,1,0,0,0,0,0,0,0
38.5,63,0,0,0,0,0,0,0,0
38.5,120,0,0,0,0,0,0,0,0
36.5,134,0,0,1,0,0,0,0,2
37.8,106,0,0,0,0,0,0,0,0
38.7,89,1,0,0,0,0,0,0,0
40.4,97,1,0,1,1,0,0,0,1
38.4,102,0,0,1,0,0,0,0,0
38.6,112,0,0,0,0,0,0,0,0
37.6,87,0,0,0,0,0,0,0,0
38.4,123,0,1,0,0,0,0,0,0
39.3,111,0,0,0,0,0,0,0,0
38.6,57,1,1,1,0,0,0,0,1
37.8,77,0,0,0,1,0,0,0,1
37.3,89,0,0,0,0,0,0,0,0
39.0,151,0,1,1,0,0,0,0,0
37.7,76,0,0,0,0,0,0,0,0
38.7,110,0,0,1,0,0,0,0,0
39.7,112,0,0,0,0,0,0,0,0
39.2,103,1,0,0,0,0,0,0,0
39.9,121,0,0,0,0,0,0,0,1
39.5,82,1,0,1,0,0,0,0,1
37.9,75,0,0,0,0,0,0,0,0
37.6,88,0,0,1,1,0,0,0,1
38.9,110,0,0,1,0,1,0,0,2
39.1,101,0,0,1,0,1,0,0,2
37.7,69,1,0,1,0,0,0,0,1
41.1,53,1,1,0,0,0,0,0,2
38.5,116,0,0,1,0,0,0,0,0
38.8,122,0,0,1,0,0,0,0,0
37.5,80,0,0,1,0,0,0,0,0
38.8,96,0,0,0,0,0,0,1,2
38.2,55,0,1,0,0,0,0,0,0
37.5,119,1,0,0,0,0,0,0,0
38.1,125,0,0,0,0,0,0,0,0
40.1,132,0,0,1,1,0,0,0,1
38.8,106,1,0,0,0,0,0,0,0
39.6,96,0,0,1,0,0,0,0,0
39.3,56,0,1,1,0,0,0,0,0
38.9,93,0,0,1,0,0,0,0,0
37.9,72,0,0,1,0,0,0,0,0
38.3,80,0,1,1,0,0,0,0,0
37.2,99,0,0,1,0,0,0,0,0
38.6,104,0,0,0,0,0,0,0,0
38.7,125,0,0,0,0,0,0,0,0
40.1,100,0,1,0,0,0,0,0,1
40.1,136,0,0,0,0,0,0,0,1
37.8,67,1,0,1,0,0,0,0,1
38.4,65,0,0,1,0,0,0,0,0
37.2,115,1,0,1,0,0,0,0,1
38.6,88,1,1,1,0,0,0,0,1
36.8,119,1,0,1,0,0,0,0,2
38.6,35,0,0,0,0,0,0,0,0
38.3,55,1,0,1,0,0,0,0,1
39.3,124,1,0,1,0,0,0,0,1
38.2,88,0,0,1,0,0,0,0,0
38.5,142,1,0,1,1,0,0,0,1
37.8,88,1,0,0,0,0,0,0,0
39.3,131,0,0,0,0,0,0,0,0
37.9,110,0,0,1,0,0,0,0,0
37.9,118,1,0,1,0,0,0,0,1
38.8,140,0,1,0,0,0,0,0,0
39.2,110,1,0,1,0,0,1,0,2
37.9,92,0,1,0,0,0,0,0,0
38.2,132,0,0,1,0,0,0,0,0
39.7,134,0,0,0,0,0,0,0,0
38.0,134,0,0,0,0,0,0,0,0
37.9,99,0,0,0,0,1,0,0,2
38.6,82,1,0,1,0,0,0,0,1
36.9,105,0,0,1,0,0,0,0,2
37.5,78,0,0,1,0,0,0,0,0
39.4,110,0,1,0,0,0,0,0,0
37.9,122,0,1,0,0,0,0,0,0
38.4,96,0,1,0,0,0,0,0,0
38.2,101,0,0,0,0,0,0,0,0
37.0,82,0,0,1,0,0,0,0,0
38.5,97,1,0,1,0,0,0,0,1
36.6,145,0,0,0,0,0,0,0,2
38.1,95,0,1,1,0,1,0,0,2
39.6,78,0,0,1,0,0,0,0,0
38.3,132,1,0,0,0,0,0,0,0
38.2,88,0,0,1,0,0,0,0,0
38.4,126,0,0,0,0,0,0,0,0
38.5,148,1,0,0,0,0,0,0,0
39.3,90,1,0,1,0,0,0,0,1
39.1,80,1,1,1,0,0,0,0,1
39.2,93,1,1,0,0,0,0,0,1
39.0,135,0,1,1,0,0,0,0,0
39.0,145,0,0,0,0,1,0,0,2
37.3,66,0,0,0,1,0,0,0,1
37.9,108,1,0,1,0,0,0,0,1
38.0,120,0,1,1,1,0,0,0,1
37.5,98,0,0,1,0,1,0,0,2
37.2,61,0,0,0,0,0,0,0,0
37.9,76,1,1,1,0,0,0,0,1
38.7,96,0,0,1,0,0,0,0,0
39.3,117,1,0,0,0,0,0,0,0
38.7,136,0,0,0,0,0,0,0,0
39.3,103,0,0,1,0,0,0,0,0
39.6,87,1,0,0,0,0,0,0,0
38.9,100,0,0,0,0,1,0,0,2
39.3,84,1,0,0,0,1,0,0,2
37.8,104,0,0,0,0,0,0,0,0
38.9,123,0,0,0,0,0,0,0,0
39.4,113,1,0,0,0,0,0,0,0
39.4,148,1,0,1,0,0,0,0,1
38.4,75,0,0,1,0,0,0,0,0
37.5,154,1,0,0,0,0,0,0,0
39.4,81,0,0,1,0,0,0,0,0
38.3,107,0,0,0,0,0,0,0,0
39.1,62,1,0,0,0,0,0,0,0
38.7,96,0,0,0,0,0,0,0,0
37.7,106,0,0,0,0,0,0,0,0
37.1,127,1,0,0,0,0,0,0,0
39.3,56,1,0,0,0,0,0,0,0
39.2,100,1,1,1,0,0,0,0,1
39.9,105,0,1,0,0,0,0,0,1
38.1,90,1,0,1,0,0,0,0,1
39.0,83,1,0,0,0,0,0,0,0
39.6,97,0,0,1,0,0,0,0,0
39.3,54,0,0,1,0,0,0,0,0
38.4,125,0,0,1,0,0,0,0,0
38.2,94,0,0,1,0,0,0,0,0
39.3,99,0,0,1,0,0,0,0,0
37.9,98,0,0,0,0,0,0,0,0
39.7,108,1,0,0,0,0,0,0,0
38.0,126,0,0,0,0,0,0,0,0
39.8,107,0,1,0,0,0,0,0,1
37.1,70,0,0,1,0,1,0,1,2
37.8,36,1,1,0,0,0,0,0,1
39.1,121,0,0,0,0,0,0,0,0
37.4,91,0,0,0,1,0,0,0,1
38.9,114,0,0,1,0,0,0,0,0
39.4,126,0,1,1,0,0,0,0,0
39.1,123,0,0,0,0,0,0,1,2
38.8,77,1,0,0,0,0,0,0,0
38.2,88,0,0,1,1,0,0,0,1
39.7,124,0,0,0,0,0,0,0,0
38.3,103,0,1,0,0,0,0,0,0
38.8,94,1,1,1,0,0,0,0,1
38.9,76,1,0,1,0,0,0,0,1
38.7,47,0,0,0,0,0,0,0,0
38.5,81,0,1,1,0,0,0,0,0
38.1,177,0,1,0,0,0,0,0,1
39.5,103,0,0,1,0,0,0,0,0
38.4,110,1,0,0,0,0,0,0,0
40.1,95,1,0,0,0,1,0,0,2
38.3,129,1,1,0,0,0,0,0,1
38.2,111,0,0,0,0,0,0,0,0
38.4,95,1,0,0,0,0,0,0,0
37.6,104,1,1,0,0,0,0,0,1
38.6,79,1,0,1,0,0,0,0,1
37.2,135,0,0,1,0,0,0,0,0
38.4,151,1,1,0,0,0,0,0,1
39.4,102,0,0,0,0,0,0,0,0
39.0,74,0,0,0,0,0,0,0,0
39.1,82,0,0,0,0,0,0,0,0
39.9,125,1,1,0,0,0,0,0,1
39.2,67,0,0,1,0,0,0,0,0
38.5,124,1,0,0,0,0,0,0,0
38.4,129,0,0,1,0,0,0,1,2
38.2,82,0,0,1,0,0,0,0,0
38.1,87,0,0,0,0,0,0,0,0
37.0,66,0,0,0,0,0,0,0,0
39.5,94,0,1,0,0,0,0,0,0
37.7,91,0,0,0,0,0,0,0,0
38.9,130,0,0,0,0,0,0,0,0
38.8,87,0,0,0,0,0,0,0,0
38.6,143,0,0,0,0,0,0,0,0
38.7,128,0,0,0,0,0,0,0,0
38.4,99,0,0,0,0,0,0,0,0
38.6,100,0,1,0,0,0,0,0,0
39.0,67,1,0,0,0,0,0,0,0
37.3,120,1,1,1,0,0,0,0,1
40.0,146,0,0,0,0,0,0,0,1
38.9,87,0,0,1,1,0,0,0,1
38.4,125,1,0,0,0,0,0,0,0
39.1,95,0,0,1,0,0,0,0,0
39.2,107,0,1,0,0,0,0,0,0
39.7,116,0,0,0,0,0,0,0,0
38.4,89,1,0,1,0,0,0,0,1
38.3,92,0,0,1,0,0,0,0,0
38.9,93,0,0,1,0,0,0,0,0
37.5,92,1,1,0,0,0,0,1,2
39.0,94,0,0,0,0,1,0,0,2
39.3,99,0,0,0,0,0,0,0,0
39.2,92,0,0,0,0,0,0,0,0
37.5,115,1,1,0,0,0,0,0,1
38.8,80,0,0,0,0,0,0,0,0
37.9,86,0,0,0,0,1,0,0,2
38.6,67,0,0,0,0,0,0,0,0
38.6,111,0,1,0,0,0,0,0,0
38.9,145,0,0,1,1,0,0,0,1
38.5,76,0,0,0,0,0,0,0,0
37.9,60,0,1,0,0,0,0,0,0
38.9,136,0,0,1,1,0,0,0,1
39.1,101,0,0,0,0,0,0,0,0
39.1,111,0,0,1,0,0,0,0,0
38.3,61,0,0,0,0,0,0,0,0
38.3,92,0,1,1,0,0,0,0,0
39.6,90,0,0,0,1,0,0,0,1
38.1,97,0,0,1,0,0,0,0,0
39.7,75,0,0,1,0,0,0,0,0
39.2,141,0,0,1,0,0,0,0,0
39.4,68,0,0,1,0,0,0,0,0
39.2,130,0,0,0,0,0,0,0,0
39.5,119,0,0,1,0,0,0,0,0
38.4,99,0,0,1,1,0,0,0,1
38.7,151,0,0,0,0,0,0,0,0
39.0,147,1,0,0,0,0,0,0,0
39.2,127,1,0,1,1,0,0,0,1
39.1,124,0,0,1,0,0,0,0,0
37.0,83,1,0,0,0,0,0,0,0
38.1,96,1,0,1,0,0,0,0,1
38.6,145,0,1,0,0,0,0,0,0
37.6,88,0,1,0,0,0,0,0,0
38.7,126,0,0,1,1,0,0,0,1
38.7,99,0,0,1,0,0,0,0,0
38.2,109,1,0,0,0,0,0,0,0
38.8,46,0,1,1,0,0,0,0,0
39.5,103,0,0,0,0,0,0,0,0
39.8,90,1,0,0,0,0,0,0,1
38.6,126,0,1,1,0,0,0,0,0
38.5,91,1,1,1,0,0,0,0,1
37.1,131,0,0,1,0,0,0,0,0
38.1,158,0,0,0,0,0,0,0,0
39.4,79,0,0,0,0,0,0,0,0
39.2,130,0,0,1,0,0,0,0,0
38.7,40,1,0,1,0,0,0,0,1
38.3,92,0,0,0,1,0,0,0,1
37.7,118,0,0,0,0,0,0,0,0
38.6,54,1,0,0,0,0,0,0,0
37.7,73,0,0,0,0,1,0,0,2
37.4,87,1,0,0,1,0,0,0,1
37.7,99,0,0,1,1,0,0,0,1
39.1,105,0,1,0,0,0,0,0,0
38.3,116,1,0,1,0,0,0,0,1
39.0,70,1,0,0,0,0,0,0,0
39.1,85,0,1,1,0,0,0,0,0
38.9,61,1,1,0,0,0,0,0,1
39.0,118,0,1,0,0,0,0,0,0
37.4,105,0,1,1,0,0,0,0,0
37.8,78,0,1,1,0,0,0,0,0
38.8,79,0,0,0,0,0,0,0,0
38.7,78,0,0,0,0,0,0,0,0
39.0,152,0,1,1,0,0,0,0,0
38.9,73,0,0,1,0,0,0,0,0
38.3,82,0,0,0,0,0,0,0,0
39.1,87,0,0,1,0,0,0,0,0
36.7,117,0,0,1,1,0,0,0,2
37.3,156,1,0,0,1,0,1,0,2
38.0,159,0,1,0,0,0,0,0,0
38.1,103,0,0,0,0,0,0,0,0
38.8,81,0,0,0,1,0,0,0,1
39.8,69,0,0,0,0,0,0,0,1
39.3,131,0,0,1,0,0,0,0,0
37.8,72,0,0,0,0,0,0,0,0
38.7,99,0,0,0,1,0,0,0,1
40.0,98,0,0,1,0,0,0,0,1
37.2,148,0,0,1,0,0,0,0,0
38.3,80,0,0,0,1,0,0,0,1
37.0,61,0,0,0,0,0,0,0,0
38.8,109,1,0,0,0,0,1,0,2
39.0,68,0,0,0,0,0,0,0,0
38.2,106,0,1,0,0,0,0,0,0
39.8,81,0,0,1,0,0,0,0,1
38.6,110,0,1,0,0,0,0,0,0
39.2,123,0,0,1,0,0,0,0,0
39.0,105,0,0,0,0,0,0,0,0
38.1,102,1,0,0,0,0,0,0,0
39.8,72,0,0,0,0,0,0,0,1
39.5,96,0,0,0,0,0,0,0,0
38.5,67,0,0,0,0,0,0,0,0
37.6,130,0,0,0,0,0,0,0,0
39.1,125,1,0,1,0,0,0,0,1
38.3,138,1,0,0,0,0,0,0,0
38.2,67,0,0,1,0,0,0,0,0
37.3,120,0,1,1,0,0,0,1,2
36.6,172,0,0,1,0,0,0,0,2
39.3,93,0,0,0,0,0,0,0,0
38.8,96,0,0,0,0,0,0,0,0
38.8,101,0,0,1,0,0,0,0,0
39.4,119,0,0,0,1,0,0,0,1
38.7,135,0,0,1,0,0,0,0,0
38.5,125,0,0,0,0,0,0,0,0
38.7,107,0,0,0,1,0,0,0,1
36.1,73,0,1,1,0,0,0,0,2
39.0,112,0,0,0,0,1,0,0,2
39.3,80,0,1,1,0,0,0,0,0
38.5,93,0,0,1,0,0,0,0,0
39.2,102,1,1,0,0,0,0,0,1
38.0,65,1,1,1,0,0,0,0,1
37.7,61,0,0,0,0,0,0,0,0
38.9,128,1,0,1,0,0,0,0,1
38.2,62,0,0,0,0,0,0,0,0
38.5,137,0,0,1,0,1,0,0,2
38.1,91,0,1,1,0,0,0,0,0
38.2,72,1,0,1,0,0,0,0,1
38.2,78,1,0,1,0,0,0,0,1
39.5,82,1,1,0,0,0,0,0,1
